T1 New,T2 New,T3 New,T4 New,T5 New,T6 New,T7 New,T8 New,T9 New,T10 New,T11 New,T12 New,T13 New,T14 New,T15 New,T16 New,T17 New,T18 New,T19 New,T20 New,T21 New,T22 New,T23 New,T24 New,T25 New,T26 New,T27 New,T28 New,T29 New,T30 New,T31 New,T32 New
-0.05148912860608956,0.3791230293282468,0.37006467752440697,0.012610065835832351,-0.19552828768488384,-0.25431656898385757,-0.21529851886937967,0.3796805855647616,0.33982208526812885,0.27848500681289345,0.4130229958091649,-0.06004566957927082,-0.5396052313561166,-0.5958214900183072,0.1473229999139236,0.21071498326298466,0.583341393152701,0.6730699582174748,0.7148869026381552,-0.10144266059832263,-0.40274303203053874,-1.0,-0.5627407811486138,-0.48502004425695144,0.3068868669092364,1.0,0.8855630356673767,0.17977345900557995,0.10709793219255359,-0.4476853862367648,-0.9593124502093968,0.3384432662625678
0.16837014737750855,0.5367606299411687,0.5462381385971389,0.045902865879408505,-0.3298527688903824,-0.36331523143323796,-0.3393542899376937,-0.3303588351864276,-0.2770777992697223,0.29673628147752584,1.0,0.1549999623256244,-0.7327172407192344,-0.24071769457162395,-0.6997015612405371,0.18102799741825404,0.9147562377122624,0.2977435658624972,0.9845520922871289,0.20593982380459042,-0.08677354501438928,-0.6006212103115227,-1.0,0.4201705405211622,0.9574371818243994,0.4777170414357559,0.5375413598314664,0.327192556377663,-0.14078047867600396,-0.8165361366041706,-0.5423938161329256,0.5563289302950221
0.2123827909531768,0.4277059793559459,0.14387118814209066,-0.06142776082929724,0.457289437226438,-0.07161544806894682,-0.13590638397921817,0.12392856889568238,0.5135195734656273,0.4292574970429761,1.0,-0.0072001516184155845,-0.4529153108369667,-0.20602154149790508,-0.20614493226477937,-0.010217557551223888,0.8662349080469487,0.6726383913028229,0.7820500568176296,-0.30651257216489225,-0.2973450069599771,-1.0,-0.4084501964631657,0.43776566277533857,0.5529497819390257,0.432428388731112,0.9330054635820237,-0.02490759017541755,-0.06753900337394414,-0.2815260288953212,-0.6624768335294418,0.2515514301537387
0.6861444716410439,0.3523374252794056,0.3546250633591095,0.22217081008886597,-0.33310990345283564,0.07143899944346677,-0.5815097080192018,0.25049242453096654,0.4782077623287173,0.7607548185405981,0.21100524658065423,0.48960894158013835,0.1514799547211354,-0.6099953286637827,-0.664931795834379,0.08965721849862285,0.6238299720777318,0.9187087386694439,0.43482458739070906,-0.161137157219448,-0.7241860007122627,-0.45809990630621256,-0.4806281239295449,0.10755050424929458,0.781701599232965,1.0,0.8903063787030738,0.3574172801214779,-0.7691329242821525,-0.7557270515956858,-1.0,0.33251834808054026
0.7794290855882522,0.5115655764317137,0.6989406295657272,0.31243009758387275,-0.33325356091474545,0.35525610143094766,0.01268599523282199,0.4018586390495946,0.5338350105049712,0.8212723554056145,0.9210147266515887,0.8983004754917128,-0.18339999241032956,-0.2034697350297513,0.11097640684171473,1.0,0.691828131016784,0.633218029683497,0.6418589669198209,0.2258719715350752,-0.38509921097594957,0.04542687561627168,-0.3281084193855843,0.12583186563125714,0.5155341205041375,0.9280673487240487,0.9521255059875233,0.5234507247122655,0.1956041335021459,-1.0,0.18525203194563233,0.3887519378783779
0.4851805089835943,0.36237796647388554,-0.10922104750818651,-0.2697240690555688,0.09133223724929818,-0.208252149996217,-0.00873328444898025,-0.12033907205247096,0.5637571779585695,-0.15772853438261136,0.6944601177571397,-0.19812944045348457,-0.08700242993633434,0.20558442123588616,-0.5859076358481645,0.18108802271709723,-0.04661562991947377,0.5864684744586592,0.4030731948265702,0.1800477216967984,-0.7537325668455044,-0.3933320899432775,-1.0,0.26708455353241867,0.47316103175677604,1.0,0.7228226976609198,-0.0936115339793846,-0.3942340802706775,-0.7845322600059944,-0.7879452520244778,0.5574027646999871
-0.20381897161067908,0.23727713205803092,-0.0907449788850444,-0.11660239569322584,0.31225330451308575,-0.4995214541372234,-0.37783113532053336,0.3996595117125301,-0.018424612276707553,0.7187834868994885,0.6604158237067947,-0.3862554784260457,-0.2796493952780371,-0.3107806749812203,-0.7670561082720202,0.22294214862588135,-0.1441830525331469,0.20925398110530558,0.5203489346176446,0.29348040424287225,-0.5602160661424489,-0.9620392344308168,-0.6375564954805348,-0.20679130139246804,0.9939640842254647,1.0,0.9281144311225913,-0.09316772707483556,-0.39768039084517526,-1.0,-0.39335518047155393,-0.3971120556918273
0.2441560559262954,0.23456399424756724,0.4132244811008521,0.0032476655187783088,-0.14380085751458038,-0.8592480547266758,-0.3532369139799457,0.2649372955230467,-0.021961938699923023,0.36444815554378374,-0.1461792555659206,-0.2950643603369123,-0.13380804386574463,-0.8499133582371404,-1.0,-0.0638185906593497,0.43926531073768404,0.6341643045551684,0.5894884497034729,-0.23046965566223654,-0.43897025442680293,-0.6246626769005996,-0.8472889528441836,0.03491084332897887,0.3903398215213705,1.0,0.3230710269827888,-0.35120552414147355,-0.5299672561204131,-0.9824192100326253,-0.20595177698719602,0.15783338963073024
0.49714592459945073,0.4360331764066543,0.6363251453043681,0.27960118197385997,-0.15116271691552763,-0.45654064891627444,-0.27033722615157907,0.6511189601883203,0.698212874734776,0.4753984608242303,0.717082226973905,0.6301246427381604,0.07045770414720276,-0.47641099902847306,-0.9852315091889264,0.21971367281521736,0.9315414490983016,1.0,0.26630260138994033,-0.2076655239350973,-0.9182106793999018,-1.0,-0.3434842556941041,-0.08865614580293579,0.6069712179242912,0.8439020578154657,0.6241659085872793,0.23896621340335455,-0.44625009381372693,-0.6154389118900008,-0.47713629628125964,-0.4761086671728054
0.23000666149355742,0.07020939267610915,-0.5521433963390004,0.14098143650577044,-0.023181609251173185,-0.641507057410858,-0.44759002947764615,-0.32133642044463173,1.0,0.7625994100921054,-0.016342898404003825,-0.12048490498752318,-0.7182903046978374,-0.42504654949456333,-0.3214218112441245,0.013828976858146769,0.09975922174315488,0.28008048332739777,0.3099579786557545,0.07413070609454886,-0.08201919526780899,-1.0,-0.17033871499290731,-0.43854989961409563,0.2543768923289944,0.18595666253855936,0.5935238875758493,-0.01363942180322697,-0.5396440570255093,-0.7802375482731521,-0.8910226788822013,0.25091280869307053
