T1 New,T2 New,T3 New,T4 New,T5 New,T6 New,T7 New,T8 New,T9 New,T10 New,T11 New,T12 New,T13 New,T14 New,T15 New,T16 New,T17 New,T18 New,T19 New,T20 New,T21 New,T22 New,T23 New,T24 New,T25 New,T26 New,T27 New,T28 New,T29 New,T30 New,T31 New,T32 New
0.962967164051745,0.9932157118645479,1.0,0.5297933194048567,0.699011034043149,0.6525610211375326,0.4601359098113087,0.3410779936842625,0.21255106763553355,0.3574032890465846,0.22256769006178634,0.12041272353247234,0.02902595575833633,0.12513401417996395,-0.15108490985414003,-0.19491086646141742,0.08732439422364902,-0.08323145925915221,-0.3051387778709401,-0.3063947184898427,-0.16798996040632774,-0.478656313333255,-0.6911528805606532,-0.34870805204381217,-0.6947432501033626,-0.648797002683695,-0.6092920304555755,-0.8776169388036608,-0.8863292391452315,-1.0,-0.9085483606900928,-0.8982766178303823
1.0,0.7704239714366103,0.716261862672896,0.5736701474894441,0.7435545576616438,0.6116023455085984,0.29811106007895516,0.5222686060050241,0.4167971310400722,0.6830587457161896,0.23783248360425224,0.3840810900019118,0.2975147572997061,0.32890134621831346,0.3248254516595286,-0.043581222614625714,-0.024580425682692475,-0.10088538564520155,-0.13980601178819885,-0.09943323163717577,-0.21995566576064274,-0.32815380824550944,-0.1636516126305415,-0.48086228689966093,-0.5042452060631151,-0.5731226197399153,-0.35946454179399245,-0.7103890516810274,-0.6615812720152348,-0.7095794125612462,-1.0,-0.9762233505905191
1.0,0.9560861018739357,0.7824936284189357,0.9646653794935252,0.8677063848009601,0.8563888680292584,0.7342323794798316,0.6557470928545484,0.45451863513524615,0.7332138305476172,0.7706657314437249,0.2775111941237607,0.33821499851544967,0.17605439729726413,0.054680011657911365,0.03784027427208936,0.10293013406769491,0.34311376319879683,-0.03838348923904822,-0.2504749246327648,0.021733007073403643,-0.4501985500882497,-0.1643097199625837,-0.37942019890427037,-0.49119848522591336,-0.5494966267363648,-0.6157306694400211,-0.83167976943028,-0.6538614080508485,-0.7295758949783635,-1.0,-0.8149982904722355
0.979219766774929,1.0,0.7049507740011474,0.9120402341789391,0.8867489812892957,0.5232496977034844,0.5975660407516179,0.5394228553218321,0.494048999090305,0.3493120664634246,0.41739479220581943,0.4775646622573597,0.31688027789855977,0.013270012856460234,0.2876076348168264,0.1499810647882256,0.0018412536162546456,-0.18702971087400355,0.07609890948399411,-0.04484749534065968,-0.20847163147578673,-0.07775930805298592,-0.22997680075906246,-0.2019899815300772,-0.15428793743095104,-0.6894526461160939,-0.46456328167380023,-0.4080502074496162,-0.7413480684686571,-1.0,-0.8295799931503849,-0.8630219124926237
0.9594778316342598,1.0,0.7982762849300742,0.8405574620378375,0.6168832534782065,0.8605304274018886,0.5821293271323602,0.6590622804677031,0.31331941762795323,0.3600604743661646,0.25478370695074526,0.5201320578191457,0.21297295200919186,0.043034223621047696,0.3053448642076364,0.24532499956233633,-0.16085419322478023,-0.1453954314529904,-0.15585948088277424,-0.15654024641037856,-0.05883047706391853,-0.26266138516816373,-0.3426857242490785,-0.3519186354032373,-0.4979503794851806,-0.5108784079463662,-0.6971247163439248,-0.8139170138153637,-0.7075655948724882,-0.6865905525709173,-1.0,-0.9150500778483236
0.923785801536509,1.0,0.7786160767604675,0.6358955375557702,0.6842533196827529,0.5167544088011304,0.5635868783549236,0.6431520686693037,0.551082342580137,0.42944268067324565,0.23158247927941233,0.4029065937326546,0.40501312726146055,0.31078694408237717,0.28566919035141214,0.2697079897186019,0.24544817616861692,0.009209003759823808,-0.03848335817255444,-0.10001318717899388,-0.08325981512131919,-0.2847234677784183,-0.08247127950034927,-0.2535189562746377,-0.4600785010813838,-0.3903990119191356,-0.5620513713804611,-0.3471342105743588,-0.7631059827031189,-0.5171590075961248,-1.0,-0.6856316917580414
0.969557123756539,0.855144879958077,0.8014926702326577,1.0,0.8314576854235574,0.8562115976536526,0.7082453654926208,0.786547309711279,0.7779381556071263,0.37700924679291403,0.6336770642803113,0.16524238059111984,0.2579010157484376,0.2920424602969498,0.26286349926848107,0.08797344294535803,-0.1801900352282224,0.061666140226419364,-0.16712652809950157,-0.20852736722045906,-0.31475156555003203,-0.4330295227201758,-0.4994066151211598,-0.43030221582708594,-0.7028869640849694,-0.690522798523299,-0.7135899980360274,-0.8823622521166299,-0.8297723848786803,-0.923316119261761,-0.9692041512282336,-1.0
1.0,0.7887227947857987,0.6995918062424216,0.8003231023289414,0.6166836481785907,0.7918149629019948,0.6730563551672948,0.3991030812658707,0.540076225359396,0.3387823411581621,0.2789430175444534,0.19447581977543837,0.09151428646966875,0.060831397979672186,0.08968906874816662,-0.02054554353905913,-0.03893146039251505,-0.11270789719999974,-0.23234023103268353,-0.36530013194415933,-0.3791285547462634,-0.3986349942361319,-0.17347607992533098,-0.536909051595609,-0.41306166636133756,-0.7869046421550718,-0.5766638142995795,-0.7221331004690499,-0.6953375878026333,-0.7821448343934534,-0.7717591742255068,-1.0
0.8429056432260211,0.9288712656749847,1.0,0.8063188627048414,0.9903504716961442,0.5953782591410064,0.6735544148892345,0.5647497233422685,0.32619796167366544,0.49623487138482325,0.3243971673077968,0.04712077028868955,0.24984659489928607,0.4548373841403508,0.07032123757727526,0.1885099878814065,0.09588569331791552,-0.024700575325601215,-0.03844198547025135,-0.34789219409149175,-0.3351913992332233,-0.35084466869681885,-0.3411561790499811,-0.05726308830407101,-0.5271738275663653,-0.2900177388848746,-0.6612837196818779,-0.45336246295037974,-0.743163297730574,-0.8144133364365848,-0.8620327460135488,-1.0
0.9186429720828213,0.907263269107697,0.9816205707652277,0.6884073696114701,1.0,0.708429353393152,0.5237783163238161,0.8636900899996054,0.7610280323873078,0.4179311829480983,0.7394787824798834,0.26698275172753494,0.10323773325734131,0.08764246967043454,0.28333940367632615,0.46821579595517004,0.11838177781325943,-0.014680285312770325,0.054427980144321264,-0.3865430296317883,-0.18243068249740713,-0.04329813333003174,-0.4025619924483722,-0.37549789513074916,-0.6311936496428645,-0.34709748840807164,-0.5316544221033803,-0.8000710090229582,-0.4377827778893518,-0.8755756636681461,-0.552951272516679,-1.0
