T1 New,T2 New,T3 New,T4 New,T5 New,T6 New,T7 New,T8 New,T9 New,T10 New,T11 New,T12 New,T13 New,T14 New,T15 New,T16 New,T17 New,T18 New,T19 New,T20 New,T21 New,T22 New,T23 New,T24 New,T25 New,T26 New,T27 New,T28 New,T29 New,T30 New,T31 New,T32 New,Class
0.1026187186228939,0.8052250560700811,0.1498531717588338,-0.1244412184277893,-0.4588578499987575,0.055739547788892,-0.2535447485555361,0.2563904375656252,0.1634465654147443,0.2305809003619208,-0.6694039356357693,0.1694778536094843,-0.2617437952797212,1.0,-0.1924403762455909,-0.3108744206828631,0.2989236276088181,0.5606442095677839,-1.0,0.4673573751100242,0.5201592038412284,-0.1611814366408627,0.1546962101564641,0.6432784199059716,-0.4368897933605183,-0.1325631433749526,0.4306211614767401,0.3095783057703185,0.0050703720620421,0.1224018038671135,0.5166113464464639,-0.7711022223289552,1
0.4389737528714559,0.1009579569770653,0.6284615865736114,0.7249125788513004,-0.5445584048854522,-0.8836760249779925,-0.3408106143991424,-0.693581173316691,0.3599244398430843,-0.1087725229019694,0.566931462805333,-0.6647130985084713,-0.3292263209335405,0.1457921789468621,1.0,0.0696066212668962,-1.0,0.7789550537743435,0.3651956059292403,-0.176990540497296,-0.6708766554099199,-0.235759301669177,0.265458284169916,-0.6943915591609443,0.4252302927010163,0.1241976905965922,0.2587769839489306,-0.8683894189574961,-0.3627139149940273,0.7879901395550053,0.733104954668039,0.0038519572175494,1
0.947917872723627,-0.0972991433291429,1.0,0.6643180439120917,0.0860013908385941,-0.0925908029292855,0.1138241236360098,-0.1436548067634279,-0.2326514414992484,0.5470558798556402,-0.6471347238976348,0.5837308006045738,-0.232433539476305,-0.2351997594018171,-0.2812546318934348,0.2486345778017731,0.4402295125193454,0.4085196792732268,0.4162367343259827,0.6762641906062561,0.4140560670239266,0.8204718985512973,0.7614183370062615,-0.8510580246933233,0.4933691306846299,0.0353036075989054,-1.0,-0.1630911439880128,-0.5602502545496495,-0.1577122341772775,-0.3727334379940644,-0.2450149311891508,1
-0.5181272174664635,-0.318311724774234,-0.4634159910092946,1.0,-0.7869839660139418,-0.2535496812594535,-0.0151434763954219,0.3738799263924799,-0.4313663224875703,-0.0786438300334601,0.3481110227891628,-0.3855609585665196,-0.9134911825137074,0.0101426238236532,-0.2874486220355376,0.6263321583462169,-0.1715416302464792,-0.3811939767378833,0.1464352743549015,0.6989497228839712,-0.6619598774632549,-0.8807550197394542,-1.0,-0.5361930430270081,0.1600220910307046,-0.097221545046637,-0.4673161103283714,-0.3114879560981212,0.1254217786704285,-0.5756737147442772,-0.3533931533609356,-0.1768214947054049,1
0.1217993809876529,-0.4693893534165557,-0.3254893740928902,-0.3714670301377427,0.2296950329215616,-0.0143136247867151,-0.0037392603268945,-0.1248262029068256,-0.5911488928537962,0.0918139835450844,0.5964202745630298,-0.2923374751665578,0.2113877887268531,0.0911740038565858,1.0,0.1977712305062671,-1.0,0.2078871575762706,-0.8667976589303105,0.5408232109461129,0.4290186993248446,0.5397650928873869,-0.1061870227585687,-0.4500743638063431,-0.7553671748532087,0.021574314601892,0.3739033603382966,0.179290614334739,0.1738684806283157,-0.3228933488777981,0.3031068018523817,0.186792306389651,1
0.5889834297205201,0.3060068999524685,1.0,0.5017300382267254,0.8000554115091405,-0.1641051540547385,0.7974658582619072,-0.2800551140295965,0.4574267141799506,-0.2299972560161985,0.0964676224134872,-0.0356150344451225,0.0557287570723195,0.6084012067770597,0.727162407508291,0.1351493030654211,-0.2197116553283451,-0.485036731819765,0.3404650470480646,-0.8025710611221445,-0.6697500898891375,0.1502892602478716,0.7615631913774741,0.8457447303463923,-0.0376740902322074,-0.6761972547896777,-0.1995585867014175,-0.0066019688880535,0.6194224640057087,-1.0,-0.960632769741666,0.4554234455414698,1
-0.1563540287778355,-0.1458474009464032,-0.5300576735122476,-0.3701382698245786,0.0697397795176555,-0.7578096578218668,-0.5916234815077419,0.2429889477751301,0.563720658464141,1.0,0.5391003089452278,0.2968847193473796,-0.3191149440078002,0.115129487007229,-1.0,-0.1461844902078201,-0.2057189522627709,0.2011400011252311,-0.8668504243503008,0.143285737274827,0.5719387636383524,0.2250985059611776,0.1018080250954884,-0.6275203131686298,0.6009659156007849,0.0871732708659671,0.128109382651798,0.339402774886606,0.3305905634382595,0.1344906765653775,0.0300821576145648,0.9092995298892186,1
-0.6111921703630192,0.4973434654241582,0.2896437881142402,-0.2037491046622446,-0.1950134766443044,0.0692057485930521,-0.0067243930957617,0.7339413314062868,0.6933316596013495,-0.5066288014596173,-0.6082131975593207,0.3574018818986917,0.2129962875060422,0.1715074457564855,-0.2888559365523194,0.1742634628426305,0.6272020631957238,-0.1180674520179115,-0.0398722914337631,-0.5825499545565347,0.863552579604012,0.2349041001034628,0.6430058375751393,-0.0371396030125881,0.0648627897593661,-1.0,0.3007020113677026,0.5011592214182692,1.0,0.4178498197017566,0.2218594455224487,0.5943681800946308,1
-0.9255230282150112,-0.2094400449264066,0.6845175683857991,0.4212162538099275,-0.3457622355002508,0.5081595645528485,-0.0990916861941035,-0.3154333236758126,0.1810669954164709,-0.6195000563964823,-1.0,0.6973585137530003,-0.1666212790336989,0.4379756016143421,-0.3587544198325162,0.1384334791792605,-0.533958489896605,1.0,-0.2180689465636254,-0.0542852933805019,-0.1276090946179121,0.7252214022526597,-0.2685527805610125,0.2208870293118809,0.1345726276050278,-0.0396818778421075,-0.4234506330503916,0.2814109633426636,-0.2490173349009272,0.102524318855441,0.0420502353730734,0.3621602521388367,1
0.1519463643896681,0.2521807176346635,0.201492528898773,-0.322048195427154,-0.2478282128184548,1.0,-0.1600135236514088,0.5449474685408928,-0.0496315896870377,-1.0,-0.0384508379138807,-0.2843927858859209,0.0039461419816122,0.2851929583392518,0.2248478692659352,0.4941789521992425,0.0562198112592919,0.8972592580296723,0.1316423472946626,0.103304302679561,0.4086974086033303,0.4928119277427882,-0.1027154304156325,0.2178106653131337,0.2759109235444847,0.2681182476126991,0.1812075065681704,0.5001879261031044,-0.1444460526784032,0.515202369741858,-0.23796956971635,0.3402859836185428,1
