T1 New,T2 New,T3 New,T4 New,T5 New,T6 New,T7 New,T8 New,T9 New,T10 New,T11 New,T12 New,T13 New,T14 New,T15 New,T16 New,T17 New,T18 New,T19 New,T20 New,T21 New,T22 New,T23 New,T24 New,T25 New,T26 New,T27 New,T28 New,T29 New,T30 New,T31 New,T32 New,Class
0.2405626013028432,0.0871177187593905,-0.2705762864310582,-0.8283997081616721,-0.2678720530215007,-0.0454243344630269,0.1160348630345282,0.0797923046312107,-0.6535703896643236,1.0,0.0835124571796186,0.8652001196324866,-0.6240124157772584,0.1836520242492201,-0.2345600578210436,-0.3207131315534143,-0.2418794512677634,-0.1822759969148941,-0.2875891732794061,-0.3089101427902605,0.5711648427870191,-0.8459583827522302,-0.983567189492705,0.2687668266342327,-0.6742290656156049,-0.1850034250795097,-0.1760338559498343,-0.5795390034598515,-0.7388812622551763,-1.0,-0.2944574802071087,-0.2204520588535741,1
-0.5218091075092177,-0.5514046791902633,-0.0997600255867157,0.3318202542682553,1.0,0.1894239074415142,0.6232096273316534,-0.3234024095928449,-0.8209731440724015,-0.1682828096581639,0.3706860228703739,-0.4459756518229923,-0.6113649384044448,-0.4517953346548808,-0.4309064978986638,-1.0,-0.0157673693760924,-0.9445262382520024,-0.1234910122404139,0.0026112002649878,0.0524225726335427,-0.4506494851201946,-0.5657047915671084,-0.4702770552913812,-0.2966126318632827,-0.5466907966275729,0.2986241400825502,-0.6167634610884942,-0.1728275141476104,-0.6439985559098343,0.0558279845707145,-0.1791413885298393,1
-0.3535428165645502,0.0409622052910245,0.4959178545575051,-0.0667138525352902,-0.1306517194999241,-0.8708054698960048,0.1095979310270807,-0.2172922028225702,0.3030467426250791,-0.4322845995317824,0.0019910627877366,-0.0348372692013779,-0.1930171339903816,-0.0976719091285756,0.0385786206819112,-0.2662115825539334,0.1243238106419855,-0.4935197885705757,-0.1062858688143276,0.1812797496632814,-0.0967310970892769,-0.0192280714590638,-0.615176901852478,0.3411481177193682,-1.0,-0.3734961452997503,-0.6101427122105608,-0.4991745146774355,1.0,0.1696817551626892,-0.5967254293285222,-0.1439020202489908,1
-0.4675997857283346,-0.5623615553279657,-0.1349500501875985,0.4336425042596403,-0.0299981303115477,0.0648154806659129,0.4645422777858774,-0.3796610553801436,0.2103424903973783,-0.0405277575108458,-0.142923771329532,0.1507631324644576,-0.3514475837524874,0.4053808079023644,-0.3075710075640698,-0.1369824136391171,-0.226554194910094,0.0992677120090081,0.6350950185802648,-1.0,0.4627366632101368,0.595931678012664,-0.3146128456324073,0.5434027502324164,1.0,-0.197013222151926,0.0778735014393146,-0.0585440196589355,0.43110877504222,-0.4424754685744697,-0.4862799410215686,-0.0408162667277747,1
0.4367936722321432,0.4879825642524726,-0.0613443442922356,0.0219305141598338,0.1488959727015417,-0.756313936247347,0.2247920550216138,-0.917975491664572,0.4084469339321495,0.7063498710066851,-1.0,0.6765066293329962,-0.4036405394769112,1.0,-0.4295079272733377,0.0359897782737559,-0.1359792343432949,-0.5769895294328772,0.1154461547246277,0.3413299315920055,-0.4735110859877429,0.3942014979221815,0.2783270013509979,0.8703830476029879,0.7389807635095853,-0.4153920124161251,0.6033119555711743,-0.9603070111893076,0.762985858745787,0.0372814117798001,-0.0820169647216813,-0.0301086473229865,1
-0.1238674682028466,0.269421077547167,-0.1577947904085274,0.8034287738817327,-0.0591347268571676,-0.777202367427,1.0,0.2924768948641831,0.4129213918581331,0.1764211405169999,-0.2950925176765264,0.6805134580039078,0.9694760643666198,0.2040460854363863,-0.3046287685387607,0.9527505906768304,0.6885301580636061,0.9415409465263342,0.4829897895774004,-0.0690755848347047,-0.0099762937316266,-0.3833508679957426,0.0744263726521188,-0.3924567898830523,-0.0674127559480749,0.2324711158806736,0.3314769595751607,-0.2589360655030162,0.6751121696863889,-1.0,-0.2107321423295229,0.8145447501824028,1
0.009289250200033,-0.1983366290984579,0.4363527668460962,0.5948931030481861,0.165583143931024,-0.1602805189361162,1.0,-0.6325577242439739,0.7345200022843956,-1.0,0.3257143545045584,-0.4111923893492756,-0.5089684676005463,-0.3894842986643546,0.5851014655413267,0.866829908859803,0.4264471155711606,-0.2536585021137271,0.7783361222210288,0.7587721140307864,0.4385179480154479,-0.0155072689421856,0.0116339554630928,-0.5865266025052289,-0.5791113101704694,0.0100337741858624,-0.1441002341367174,-0.3419718622436346,0.7776450743376262,-0.9212380453462208,-0.3696454266859422,0.5467689089260477,1
-0.1744979519476551,0.3439611000477502,-0.2613743766850586,0.3882684268584606,-0.5494921582146621,-0.5617242822132671,0.6135850540825132,-0.53471891857674,-0.1866105302031393,-1.0,0.1881587068097061,-0.7152131714135015,0.3625241214892589,0.4895962063140548,-0.328584419225104,-0.4510428837400276,-0.1954887056477355,0.2043498300135582,0.3878866117252024,-0.065617091502358,0.2682134808150813,-0.253954956746757,-0.0632098512129865,-0.4468728650509449,-0.2421531595189193,-0.8170646622163706,-0.394765307382479,-0.3009906181606153,-0.3368747363481829,0.7578442644545818,1.0,-0.5459086741702261,1
-0.1975403187822062,-0.2151855875174952,-0.2902644066130941,-0.0933948379753862,-0.554574358255177,-1.0,-0.6421481522723037,0.9268688826554724,-0.1578161404791995,0.5446689165749092,-0.1791249743044893,-0.155109925602115,0.2177915599969666,0.432373565964901,0.2491629187562867,-0.4425438562710753,-0.4060719269465488,0.4122823403645292,0.1645390778893924,0.2290894875678415,0.3363550059708917,-0.1872679044486316,1.0,-0.7731752330628061,-0.5755437760200803,0.4973296712366268,-0.5268550946764838,0.2163269095290105,-0.1396755983733592,0.3809134022193778,0.4277439851041025,0.7118557010576774,1
-0.1131150525930888,-0.1278256838016281,-0.3226173993263819,-0.4860734859484542,-0.6143734182990581,0.2218941371522143,-0.2965475117178698,0.5675942369817002,-0.2428934560658189,1.0,0.3420702482484288,0.4019964601695123,0.242231837534967,0.3710705935346157,0.7449001094196175,0.2782940938648335,0.3944392996335519,0.8312663933768922,0.4452406737707031,0.0960101898010501,0.7049806906877609,0.3140458126151959,-0.8286677571925392,-0.2914601035182925,0.2013387451703709,-1.0,0.2170762016949363,-0.1332177536940081,-0.3496590032891931,0.105611070239282,-0.3064954354591159,-0.6598611813418085,1
