,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,87.24320522399093,78.7884130676562,91.813149385878,87.83001059792191,100.43148461366988,94.90717764958968,99.7263383572472,95.37751388497996,115.49809852153211,111.09671178846396,103.37801092256467,110.58277512687533,115.28224578401013,102.61756154437244,113.35468536709261,118.06356577035834,116.81486368033339,124.49420923426774,128.53145008128433,134.2659240124869,130.27822610211268,130.11482808618138,133.16524904145473,133.59143926858735,138.253020277141,141.81634859119504,144.20094652156288,155.85006406656677,149.41639435390417,153.02375147764903,152.8798228469874,156.06715176087158
1,81.61365616651806,80.61029580670801,81.83556929392024,94.21829725023419,94.15464198966667,89.05373601125794,100.61014300881206,98.53364132808991,93.182917059415,103.15430220885263,109.14984670745633,107.01095946302256,122.12295160141332,114.03301945814364,106.48488712241429,122.06738452009998,108.77441584646398,114.39879734688068,126.44400464750711,124.27062552959275,134.59160659039273,135.04510547599847,131.47790275425763,142.66936057916473,137.19591948267092,147.66130575630814,142.50821542826526,149.80972002992326,154.5411056623745,151.71194704882484,147.6885194919177,155.96819598427015
2,86.96705666140106,89.81972309161324,88.59541992804347,89.88978202582415,92.44947613682169,96.05223603456467,94.94233304944335,103.49623060424194,102.11049482515176,104.47286338474774,109.58060989760703,102.93866933885863,107.85592784493531,110.30546176518394,115.35635208640228,116.05444631796709,112.08976147979027,125.36090437854301,115.674594727059,126.1432802652482,125.61941456759419,141.92633766805005,137.48019740568282,133.14257847706432,146.74465258877763,143.34708028010252,142.53734348765605,150.0315504330501,150.63041051763912,151.25506356758513,157.83970731464012,164.87774686182968
3,67.32092199066915,90.35467592322601,78.31230611073035,73.86407154031231,88.36767327210461,93.18726415682,96.84093500719287,100.04275685564565,104.36523235115003,105.5747962526135,100.55325011307265,109.13273495069251,111.97895632613489,111.49413970644238,114.61343902997974,108.94597324479665,126.52635803065941,117.77667634794494,131.21104750685015,121.80531752422432,129.6109719131336,138.28830261700824,130.74417628738405,131.50612319809312,141.68750886676972,141.15843242988672,141.23878532248426,150.21311367831095,150.54532973129318,154.41787923388574,161.00143300486423,155.08524457632373
4,77.53794737405589,85.65978817623045,91.8895804801197,96.28593854556205,87.44646188420255,99.1015683677158,93.17657394294292,101.28666843711895,93.08324067883437,107.11823570849938,102.70304000940394,99.56896466320643,111.97399463962141,111.85668641490565,118.52970383452558,119.88781062440626,127.7917845375691,125.67212449268365,121.67517245548785,129.4638835970477,125.56265875863558,128.96219538358417,137.90264620855837,140.76421384495234,150.91067240132207,142.3912244299682,150.4100115939188,143.1955810268778,154.90231022437,157.63357979519384,151.74721908643923,156.88528733168454
5,81.84509230136946,82.2689086033488,82.98456500306165,85.24937722657413,87.28633848832901,97.63801834149571,97.37121202515236,96.06577545163775,94.08438948025538,101.27216439868211,111.46134448474908,111.88655683857351,111.29944536510212,117.39923483725852,112.11690761752001,121.55654924601487,119.36423905523286,119.52530114345527,129.6255791923054,135.46426574732325,128.09809342700117,136.24253821695748,130.68700043232587,144.87852551500487,147.22575203329745,146.047001530653,149.60054661656403,146.5494376847842,151.4732237371376,151.8634274778865,157.46395710401907,162.0556251547742
6,76.93452511166866,87.03479837211005,94.5575288045301,81.66119552198712,92.64611657564734,95.42233473056633,92.10872920408507,101.58881219398553,98.36605210898759,107.64720850946713,115.14045037042393,106.89653562649433,106.81128410251854,107.19329267801629,110.90484725923139,118.87836561090862,124.52953372875906,119.99373400533213,130.34836871946416,140.3537821092164,131.19877078153985,132.09506695153033,129.28129046373098,136.41081178084653,140.7785249646735,144.1101655433515,144.47969793867333,148.4836388719627,148.38347149592565,149.12280609949175,164.39436966347375,152.93812627411828
7,92.33097033087893,84.63708623421839,81.40811139590842,91.55140368767971,98.99108422989131,95.34764148970989,97.06993072767575,104.93883883112852,101.1515754494388,106.47068993291177,111.09896205319953,100.67178458831646,103.93827662422258,113.92055356186066,120.40435759704698,123.19789447193018,123.93687465245398,118.61138507499126,130.19559669081877,127.69028070323274,133.84613063200334,132.51028322948642,141.2035069262297,132.48776690329055,142.77411022738846,147.06533942466206,150.3173530313249,148.63167966109103,146.48353062942851,158.4854917132774,147.35466850149976,164.29517640711424
8,85.81072676030226,79.30521702617591,87.06529843412481,89.44152589095118,94.77653431661382,95.92971989670339,96.63507428505123,100.08611869334794,100.84139010182255,102.07417016608694,106.46845817904602,102.25635587015863,112.13343646144432,118.72843692320443,112.88807068585345,121.11581785168457,116.32231243520125,119.76412790506802,130.83908019876412,123.10989114299907,130.07070404151463,123.20764029644964,139.47955652834275,136.48600281362144,145.33273480768725,150.7801192606709,150.61435516143234,147.56986616783632,158.14424608755462,157.30979939083144,158.0009800476733,160.70413437013244
9,82.5776840839884,83.43810702079203,83.12451647415186,92.79185903400865,97.91893842681141,93.00283486278174,92.04017182939883,96.04505979780461,97.52853991038586,94.96506897941464,100.27860998967341,102.03425133896826,109.07872103139844,117.36687765187504,112.03172594699952,114.72050384432755,132.5531913718644,132.38923331481573,126.74081744184822,128.11143118001587,134.20500177879353,142.60460351618653,135.055596946008,136.83825138853376,125.38581588115659,134.87974793394835,146.99477877209262,151.52094526090085,145.63229335215146,154.13421168181952,156.63558064247044,163.2407069531468
10,77.71267524934488,94.02943726330012,81.55895457284912,87.36313883360003,88.82067409757124,95.9525895271685,95.26768150705146,98.67797102467654,100.84788256449099,103.48387500456492,103.56829107797515,103.82272505311435,116.41369007742341,109.29857972438988,118.57995062194338,119.67127642247199,114.00597863385728,115.24200627644905,123.99038746352596,125.46032389130669,131.98044439453759,133.68318444204706,131.78222483469102,133.17290914942208,140.70021092666138,153.3559895754584,140.54280093939983,150.46031053231368,156.16253652768322,157.1929063416129,164.0917683524487,153.32575482635107
11,87.11703337594615,81.90292346255951,83.38097347920053,87.28673790989876,89.4566312085514,96.6757308285816,101.41963999469607,102.41758961548342,100.96991910683231,98.24592869034996,111.03910365036697,104.64781232663988,112.58317024140445,115.86961731654507,111.14036416191426,120.96095820376696,125.05951899652945,117.94731419744289,123.58012600629996,125.78919286273806,132.5790161375055,125.4345359628458,139.84297430394614,148.43086085037638,139.06930043564864,156.51435518705432,142.08742441874728,147.13875831877084,150.28283471004033,158.91633993246964,152.38344161479637,160.74628916194104
12,76.33730308453826,87.47878631749,91.07005880203339,93.89141962316937,100.0105644057472,90.37010525038063,91.25373841981724,97.21629493769069,93.50784322443917,106.44085664023208,108.3436783213377,109.49129866508065,107.25162037087486,109.53695295275314,114.32795119525554,116.08492049413302,123.49197140153802,116.05978785584881,131.085715220032,132.04815778141491,136.05851123295588,134.74680778086545,145.127234822243,136.248096908974,145.98804435268536,140.83377085766557,154.97822408889695,144.82012064701314,157.76463334160127,156.59099032536193,156.50614739795083,152.6401923896422
13,84.71950055470741,90.48609170153928,84.95150354409328,80.76404396212341,90.4963067686544,96.85195174423873,97.45319408684045,100.24829020796926,107.66404609563736,102.9326393755795,102.40897735084569,105.22181139069453,114.4737048146219,113.52725192321748,123.11052435931191,111.8708569609577,125.41693970605066,120.77187460550452,128.27536292078256,133.2773370320249,125.09965122860106,134.34138470131603,134.99271315745256,142.33329765556954,139.67594132743298,141.40472912010253,143.62178770466332,142.41913480930575,156.7772482362609,148.56697517849616,149.24271201935392,153.1751926348237
14,88.06718658697461,87.70943153072957,83.36393688551853,85.12047554308455,91.18531146959559,91.34759745966234,101.50417111127206,103.565821716148,98.28936838250895,103.1996371850625,103.82283471212762,113.13550239157725,111.03205104233551,111.58790769657583,105.63681057806588,115.92774552425301,120.3021966828617,123.75858352788713,121.11144471668156,122.97388338806658,130.8204113285889,123.62565394876016,140.32928206590628,141.90401123811193,132.5357662015573,148.52205748650618,154.05252871737994,152.97173616549156,143.56269260711025,148.43580335167283,160.6414322080211,160.4486287186515
15,88.99661944365468,81.64833306233707,91.38508097243859,78.18173772242919,88.30058285160757,90.01470533184003,94.12564910719652,96.8353941914496,90.47298898317588,104.22995656685875,105.98667458895429,106.93772129252737,107.3326845593398,116.90424025506377,122.47693003861308,116.99234803587036,120.36072457255777,114.78941400649076,129.99418047568707,132.25313645216653,132.35688653834518,128.39177094245494,136.82125141426624,137.25600017501426,145.812287466088,142.21292255292832,146.4497956544875,143.94649792240907,152.46951123366492,155.56842587186452,163.756902697652,153.85647735002374
16,87.84281907615055,90.60193854705626,90.19400666935685,86.89739472653082,91.09899031260532,95.33168866213667,93.8971142531414,96.8305687303133,99.14072626968343,108.24421465202978,103.03921781746635,101.5921708803562,113.28348450178936,108.73800539653223,114.62677011260787,120.2099197195441,120.74240638587176,117.54296367377131,138.49922832762536,126.89228451629178,125.41389806721133,136.22574045830407,132.51840031142,140.70414975746667,136.95629111170618,142.20172701625245,156.95715601307506,153.91448569281744,149.50049846279435,153.36830071460741,148.61500995686765,162.34225299746862
