,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,81.7520093775447,85.52225729431628,77.57002656214141,79.29607916555607,74.37253250730248,71.62669541780862,76.59144134594789,84.4149362066724,89.20966981436892,87.65134503225748,80.44032787125514,82.41465180354133,72.60517375907125,73.34979555596982,72.77376075098285,82.72628925906163,87.77486631363574,90.2110328466874,79.42056017463659,77.37366257614266,75.18197018688,62.1682330745067,74.11875967474116,77.20099583287791,86.82143364224463,96.89943761911479,88.12005678601268,75.48400379488994,75.07585950059408,66.01852056907545,75.14648674150934,81.76449855395177
1,81.11884568189392,80.05855174953784,81.37413222324865,76.66498997425165,74.72090056780726,72.5737662383974,86.21970353464465,80.61264018181745,88.26323856351641,89.45830903848491,80.97499339364069,85.13324658376135,71.8728381000002,70.77419566296409,79.6680743817644,60.08831769874284,81.16180578139321,92.21785767494138,91.77150503158609,82.09559015191913,78.82213445686867,71.00781531616042,69.02476375693571,78.77447186439201,93.7812421386243,89.68501624380755,94.30166343963282,79.37100080201202,74.15261734066081,67.28848478934299,74.822114290923,78.49277101506313
2,87.43182967108467,79.36258140278828,89.24254468902441,74.9071101731149,73.61658025278007,74.47954509130308,67.8491189827107,74.71796505632729,77.85049423418516,90.3821554767482,87.48203720922555,78.15047715450416,73.49491426828455,84.13277650752515,72.41043084862356,81.5077289947033,83.91443910910289,90.64867022475879,96.62229999664146,79.4368275731801,86.07783258418883,63.56972288489621,70.49273108653293,74.03050583511826,92.52427809375934,91.76584783515936,88.39017578154849,79.77497033989673,75.15851652368562,63.61115688078365,72.64454530311787,70.04082455846556
3,82.53647964142127,86.93118281031548,84.89791933595556,79.00671645183297,72.90317405076652,73.779447476204,80.7857803741076,74.00909087590635,82.06037503163466,78.50719676968049,81.52310631730852,80.27665154619854,76.07090194658512,66.52099210391086,78.08031144342564,79.1144451316569,98.85201705778113,89.58440237489415,92.0269860997156,77.16738302382672,78.8739131995215,70.05924493619443,75.0883147304887,85.22759360670037,90.63367211974344,93.40230578559157,87.65366221609625,79.14263233659888,77.06542159383369,57.83301432946078,67.72008892468739,74.48569245394694
4,86.00716847038598,78.19728840346147,84.89870161543519,90.548755775372,72.84631066241117,70.88510708959633,79.24724004464085,90.14980568950973,93.7340332013506,86.50227983626148,95.32964946828025,86.88009345946814,78.12291923765459,61.56040867191817,68.58346920019136,79.57216244574141,84.44934183760934,91.56294857207264,90.91490325392968,78.68239545370672,61.929937424168024,72.03871185736168,68.25569615207881,77.3509338952921,90.51819778360844,97.4091754109927,89.32589149846386,86.09277705131208,63.7392747126461,66.71218349830966,65.81348638216213,81.86968000065474
5,87.58302054649691,81.75050865880605,87.63959166525527,85.6757217696245,75.7204454364533,78.37268091431547,81.09100691361513,78.4210254796384,79.39502164371417,89.92706457923997,86.99168446851087,74.23506769612577,79.18074067054816,71.09465829798502,68.26272716305569,84.75340167080778,91.90806376242506,89.45322130929466,83.33867653972538,76.73179353432036,70.57418402271686,76.12248401797696,70.8060632547501,83.55238848662808,88.58777519652772,85.49012416157552,95.3805562034797,88.77390212487924,73.43623887141226,75.766047505702,76.03884102008047,77.37648097014012
6,71.92991915787172,104.20325274870825,86.98978831198562,83.34036173395343,77.91900619101015,69.52795940173115,69.20442683321066,88.08262943865766,77.68504316502897,85.37319716097797,74.01772282030667,80.77426219169801,82.1094957960946,74.51475480152126,76.03142470547658,73.94367941676691,86.9114352706536,88.09191564055679,87.89364207444387,84.60893235460155,77.53488553344968,67.86949867536391,70.94352552488678,87.58437894303005,96.79820041909748,91.27380585554475,89.64418204413938,81.5335269070713,71.7325316901491,56.83779857830483,70.60775056731043,88.63590243165362
7,79.53057159635667,75.92255695559874,84.67098680487463,77.96705127427855,82.3852616697923,78.23884528774784,74.82625905770664,79.51412240651257,83.46693513592456,88.85145081438729,94.9597484808224,85.30106815051332,74.29777823493214,72.0977513612126,77.25185742085964,80.90432948699979,96.41441808599073,96.21069971897421,96.88541568186952,73.3112322581817,77.07223395631193,75.97519372526142,73.82488401461721,74.44133225121118,96.29368072197603,98.80212181866698,95.49577995642437,81.8306473597971,73.83092502560038,66.6649614636368,70.22107276520944,76.81722380436597
8,84.15463057394146,86.69307777504135,80.09517204825345,81.09417110717925,66.06408389180423,71.60968336231478,69.62015469346503,78.37355720659849,78.22347102323747,88.32656449969934,86.08333493476361,68.88621807184032,75.85725661548048,73.0194525377163,75.81616921671419,88.83039377504012,91.73621378709949,87.27821546887621,90.92748833976299,78.91415007152042,72.58001563712679,55.90410640279879,77.23320606047389,70.24821056275208,88.26427258220428,100.74812185882016,90.09260102836036,78.03027401685341,75.48478559956581,68.04106030536921,67.87746947448542,76.60446632582837
9,76.45061370740729,77.53503972660089,84.07914886129225,73.44817001082951,74.63728242397343,76.3843316285294,82.55583532832253,78.80178174902093,84.47816373015057,93.05263381625663,91.54090467875179,77.29285287422076,80.44504341285435,69.96318397105084,72.08738897818277,79.8426551821682,88.68448954516239,92.86751901058707,89.89160706835324,82.20328822211096,65.04183722139739,65.5395229857426,63.87120699075504,81.86077726199211,88.33224979257261,87.46376630340785,103.28291491873284,90.12852979618421,66.81108422851813,64.68035479200852,72.01963839127933,83.92718413167132
