T1 New,T2 New,T3 New,T4 New,T5 New,T6 New,T7 New,T8 New,T9 New,T10 New,T11 New,T12 New,T13 New,T14 New,T15 New,T16 New,T17 New,T18 New,T19 New,T20 New,T21 New,T22 New,T23 New,T24 New,T25 New,T26 New,T27 New,T28 New,T29 New,T30 New,T31 New,T32 New,Class
-0.0748544634720224,1.0,0.0554829293693308,-0.4215569819049786,-0.5111501524863817,0.1125029523142617,-1.0,-0.2298629511753197,-0.2078713920939294,0.9476923859466188,0.2533127488383433,-0.0543830429735755,0.4439089086831411,-0.7999240625403256,0.2775690063277494,0.6770700457686742,-0.1024061857338597,-0.5707363386777013,0.9315961666756074,0.1121124852723294,0.8813743885914975,0.3473509755219763,-0.5175672206988862,-0.056103206672215,0.3826243112332834,-0.1113230759572743,-0.520686467007869,0.534803555421282,0.4641057059052529,0.2041818473227816,0.1636365991305284,0.7633825523607194,1
1.0,-0.3076266893420748,0.5214403205463507,-0.3784583698970645,0.390824133524102,-0.224976981654592,0.6936043454967171,0.2622458795487639,0.818327768588005,0.1157284391866451,0.6652321279380717,-0.0212994042167836,0.0174761672687762,0.3302193803128912,-0.0872701166385309,0.892542528912339,0.0199198406331899,0.2894334266617273,-0.3157156594444792,-1.0,-0.5017463643689088,-0.1155455762518852,0.5851957997799266,-0.033314204319013,0.2780610563321104,0.342304617133494,0.2488640080106199,0.2176311077093686,0.1665319154542277,0.1769041775308211,0.1744289632197697,0.4174049247904086,1
-0.8563560631826019,0.7132858681151304,-0.0453491780120582,-0.464889309490698,-0.0135229439397708,0.2343120807422072,-0.0982763892894992,-0.9430174503396614,0.4854428685616778,1.0,0.6473782320528556,-0.218674823379783,-1.0,0.2251214993865309,-0.7624387341585432,-0.6374115260358078,-0.5187598607787557,-0.0823728951121119,-0.0087337842714053,-0.840037937531837,0.7760796976019748,0.7816351047387466,-0.3753096621996504,0.1347784790583517,-0.1792976279827315,-0.1552191654872701,0.3195595170754048,0.7307623775429446,0.2577425623752027,0.772613510318445,0.7790706117493276,-0.8928043480551898,1
0.5230772626280413,-0.0974302479625056,0.5308454938329834,0.5734706387158863,0.6290246025175186,0.4193628524342347,0.2087001302870768,0.2944239209553603,0.3450457197630934,0.6139147618473162,-0.1425431182516601,0.1200020009779612,0.4454200203709584,0.5396118035811008,0.5650799585642896,0.8792902153976783,-0.1426311878619148,0.647116055309056,0.6221985748057814,0.0442693446698694,0.4294973862420823,0.027903118475538,0.1749577407572162,0.227845222951867,1.0,0.5583944801879257,0.2729381315489361,0.4000722291750678,-1.0,0.3114353148470867,0.7193984202175712,0.7130122398965313,1
0.06597364091498,-0.3615079998778201,-0.3348150338357635,1.0,0.19572900905618,-0.2345730835856754,-0.00643662109172,-0.0660521602088177,0.0604647687177986,0.1502634134578013,-0.4263656991519888,-0.1354888469109393,-0.4406138307766418,-0.3395203555698277,-0.7003025676374608,-0.2136557033197211,-0.6880059810540831,0.4996973282456389,-1.0,0.1974219865202617,-0.4531235608069873,0.3299176395883481,-0.4420770242531943,-0.1465715945445908,0.7415864104449308,-0.1633537880133664,0.1147657528791665,-0.3019814352605273,-0.3818168845696092,-0.3296023484317109,-0.3610662577874205,0.7556770254896579,1
0.2582956626486052,0.1176327845629006,-0.1380488579041638,-0.2353052512155209,0.0635201198375148,-0.0969105643499341,-0.2702576738620884,1.0,-0.5088965240964858,0.0306781669642655,-0.059672992395777,-0.981319420572543,-0.2702480854465523,-0.205072514098238,-0.3189507922812643,-0.3833979331484434,0.2263306315128948,-0.6685140235942224,-1.0,0.0724388852314277,0.0173610629872302,0.0155169249871136,0.4806876205392338,0.0690741783727735,0.3561613380308226,-0.0362635677642397,-0.2069653605743154,0.408848016783887,0.4688351366902237,-0.2660876318534055,-0.8320572853411246,-0.2541115452372867,1
0.5624252829396341,0.2685306756253285,0.1104639926192612,-0.0800624863418812,0.8321573667617246,0.5606788430075706,-0.1710384304627648,0.9117581976724256,1.0,-0.1113290272899334,-0.090838228536045,0.0811748573246697,-0.5301087845153716,0.2676193031809324,0.8800096820328984,-0.6301607403469505,0.3229773800892064,0.4151809066690777,-0.1627980838413973,0.5008867633606939,-0.5831229097588881,0.0983319982163593,-0.6404850432259195,0.1623281302658925,-1.0,0.3027127634664004,-0.3544948233532802,0.3928290850070313,0.3069592351950809,0.781691369733531,-0.7231522365369906,0.5363890675055947,1
-0.7248445836340971,0.4382084392054557,0.148246005186357,0.0358350266385736,0.9954858433541224,0.6646825253587096,-1.0,-0.7340803253515318,-0.0444288632124278,0.1622383535975982,-0.7477999794249517,0.3648257685872504,-0.4880975946458937,0.8464901166779915,-0.1882000408564526,-0.8355377113084976,-0.2456955995756452,-0.2824636268293508,-0.8378520730465082,-0.4498773429501224,0.3838036009000651,1.0,-0.0615981561142007,-0.2038135692048124,0.6508540655684814,-0.147504047567211,0.8809906687885014,-0.2484993893295275,0.9518657590102432,-0.1088808705221745,0.1329641271401762,-0.2601403683187052,1
0.1392241551526936,0.5158661666568218,-0.1239862580915804,-1.0,-0.4477759379014545,-0.0515067455495388,-0.1500904250014419,0.1624678050453545,-0.3806766889686828,-0.0494779605637489,-0.0245904379374389,0.0963351744224534,-0.9540711491403168,0.0222635693760555,-0.0864290353833303,0.1487885980468017,-0.0074736327980835,0.0234916910029749,-0.1655063094028845,0.1386455556472727,-0.2468466865738379,0.2711579453796446,0.5536014862101775,-0.2443953593957745,0.525777177372851,1.0,0.4664302918128165,-0.0375024683700875,-0.39444986435126,-0.1296912279507827,0.3785132167620828,-0.0492308239995485,1
0.3989152039754666,0.2762017608534197,0.2566675014660822,0.2076592274601467,0.3271104136020948,0.1676794745481629,-0.0361139217323862,-1.0,-0.0470738764213883,0.1324555774178224,-0.4120467508080329,-0.8087702576728291,0.0198293086268583,-0.3983804276044387,-0.9891956116654772,0.3704976269703326,1.0,0.2166814945518851,-0.0415040332294347,-0.0766498659826181,-0.1531378801828772,0.1690189925766367,0.3338102636631681,0.2022654906065912,0.0778405826254797,0.2935270730248946,-0.0939786752536142,-0.0224355817832448,-0.7535366439866796,0.3409380018709318,-0.3069538544690092,0.0462564495414967,1
